year,code,cause,dead
2021,K74.3,Primary biliary cirrhosis,17
2021,K74.6,Other and unspecified cirrhosis of liver,888
2021,K75.0,Abscess of liver,33
2021,K75.4,Autoimmune hepatitis,20
2021,K75.9,"Inflammatory liver disease, unspecified",11
2021,K76.0,"Fatty (change of) liver, not elsewhere classified",194
2021,K76.7,Hepatorenal syndrome,14
2021,K76.8,Other specified diseases of liver,14
2021,K76.9,"Liver disease, unspecified",172
2021,K80.1,Calculus of gallbladder with other cholecystitis,13
2021,K80.2,Calculus of gallbladder without cholecystitis,14
2021,K80.5,Calculus of bile duct without cholangitis or cholecystitis,15
2021,K81.0,Acute cholecystitis,115
2021,K81.9,"Cholecystitis, unspecified",83
2021,K82.9,"Disease of gallbladder, unspecified",10
2021,K83.0,Cholangitis,87
2021,K83.1,Obstruction of bile duct,37
2021,K85.9,"Acute pancreatitis, unspecified",87
2021,K86.1,Other chronic pancreatitis,13
2021,K86.9,"Disease of pancreas, unspecified",177
2021,K90.2,"Blind loop syndrome, not elsewhere classified",20
2021,K92.0,Haematemesis,13
2021,K92.2,"Gastrointestinal haemorrhage, unspecified",361
2021,L02.2,"Cutaneous abscess, furuncle and carbuncle of trunk",10
2021,L03.1,Cellulitis of other parts of limb,42
2021,L03.9,"Cellulitis, unspecified",43
2021,L08.9,"Local infection of skin and subcutaneous tissue, unspecified",25
2021,L98.4,"Chronic ulcer of skin, not elsewhere classified",23
2021,M00.9,"Pyogenic arthritis, unspecified",43
2021,M06.9,"Rheumatoid arthritis, unspecified",40
2021,M19.9,"Arthrosis, unspecified",12
2021,M31.1,Thrombotic microangiopathy,20
2021,M32.1,Systemic lupus erythematosus with organ or system involvement,20
2021,M34.8,Other forms of systemic sclerosis,19
2021,M46.2,Osteomyelitis of vertebra,41
2021,M48.0,Spinal stenosis,12
2021,M60.0,Infective myositis,11
2021,M62.3,Immobility syndrome (paraplegic),12
2021,M62.5,"Muscle wasting and atrophy, not elsewhere classified",17
2021,M62.8,Other specified disorders of muscle,49
2021,M72.6,Necrotizing fasciitis,48
2021,M80.9,Unspecified osteoporosis with pathological fracture,15
2021,M84.4,"Pathological fracture, not elsewhere classified",24
2021,M86.9,"Osteomyelitis, unspecified",136
2021,M89.9,"Disorder of bone, unspecified",10
2021,N00.9,"Acute nephritic syndrome, unspecified",32
2021,N10,Acute tubulo-interstitial nephritis,10
2021,N12,"Tubulo-interstitial nephritis, not specified as acute or chronic",34
2021,N13.3,Other and unspecified hydronephrosis,25
2021,N13.9,"Obstructive and reflux uropathy, unspecified",36
2021,N17.9,"Acute renal failure, unspecified",25
2021,N18.3,"Chronic kidney disease, stage 3",10
2021,N18.4,"Chronic kidney disease, stage 4",24
2021,N18.5,"Chronic kidney disease, stage 5",446
2021,N18.9,"Chronic renal failure, unspecified",183
2021,N19,Unspecified renal failure,10
2021,N20.0,Calculus of kidney,40
2021,N20.1,Calculus of ureter,10
2021,N28.8,Other specified disorders of kidney and ureter,164
2021,N28.9,"Disorder of kidney and ureter, unspecified",16
2021,N32.9,"Bladder disorder, unspecified",22
2021,N39.0,"Urinary tract infection, site not specified",477
2021,N40,Hyperplasia of prostate,50
2021,N49.8,Inflammatory disorders of other specified male genital organs,30
2021,N63,Unspecified lump in breast,29
2021,O96.1,Death from indirect obstetric cause occurring more than 42 days but less than one year after delivery,66
2021,O99.8,"Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium",55
2021,Q27.3,Peripheral arteriovenous malformation,19
2021,Q61.3,"Polycystic kidney, unspecified",15
2021,U07.1,COVID-19,16501
2021,V89.2,"Person injured in unspecified motor-vehicle accident, traffic",42
2021,W01,"Fall on same level from slipping, tripping and stumbling",62
2021,W05,Fall involving wheelchair,22
2021,W06,Fall involving bed,59
2021,W07,Fall involving chair,16
2021,W10,Fall on and from stairs and steps,86
2021,W11,Fall on and from ladder,10
2021,W17,Other fall from one level to another,13
2021,W18,Other fall on same level,895
2021,W19,Unspecified fall,1070
2021,W78,Inhalation of gastric contents,29
2021,W79,Inhalation and ingestion of food causing obstruction of respiratory tract,35
2021,W80,Inhalation and ingestion of other objects causing obstruction of respiratory tract,185
2021,X00,Exposure to uncontrolled fire in building or structure,21
2021,X09,"Exposure to unspecified smoke, fire and flames",12
2021,X30,Exposure to excessive natural heat,11
2021,X31,Exposure to excessive natural cold,26
2021,X41,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",57
2021,X42,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",121
2021,X44,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",225
2021,X45,Accidental poisoning by and exposure to alcohol,12
2021,X59.0,Exposure to unspecified factor causing fracture,87
2021,X59.9,Exposure to unspecified factor causing other and unspecified injury,170
2021,X62,"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",12
2021,X64,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",29
2021,X70,"Intentional self-harm by hanging, strangulation and suffocation",21
2021,X72,Intentional self-harm by handgun discharge,79
2021,X73,"Intentional self-harm by rifle, shotgun and larger firearm discharge",20
2021,X74,Intentional self-harm by other and unspecified firearm discharge,152
2021,X78,Intentional self-harm by sharp object,14
2021,Y12,"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent",21
2021,Y14,"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent",12
2021,Y43.3,Other antineoplastic drugs,19
2021,Y57.9,"Drug or medicament, unspecified",13
2021,Y83.0,Surgical operation with transplant of whole organ,54
2021,Y83.1,Surgical operation with implant of artificial internal device,35
2021,Y83.2,"Surgical operation with anastomosis, bypass or graft",46
2021,Y83.3,Surgical operation with formation of external stoma,38
2021,Y83.6,Removal of other organ (partial) (total),91
2021,Y83.8,Other surgical procedures,14
2021,Y83.9,"Surgical procedure, unspecified",80
2021,Y84.1,Kidney dialysis,14
2021,Y84.2,Radiological procedure and radiotherapy,120
2021,Y84.6,Urinary catheterization,31
2021,Y84.8,Other medical procedures,46
2021,Y85.0,Sequelae of motor-vehicle accident,11
2021,Y86,Sequelae of other accidents,27
2021,Y88.3,"Sequelae of surgical and medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",13
2022,A04.7,Enterocolitis due to Clostridium difficile,311
2022,A09.0,Other and unspecified gastroenteritis and colitis of infectious origin,25
2022,A09.9,Gastroenteritis and colitis of unspecified origin,186
2022,A16.2,"Tuberculosis of lung, without mention of bacteriological or histological confirmation",12
2022,A31.0,Pulmonary mycobacterial infection,23
2022,A40.9,"Streptococcal septicaemia, unspecified",11
2022,A41.0,Septicaemia due to Staphylococcus aureus,22
2022,A41.2,Septicaemia due to unspecified staphylococcus,19
2022,A41.5,Septicaemia due to other Gram-negative organisms,59
2022,A41.9,"Septicaemia, unspecified",2354
2022,A48.1,Legionnaires disease,18
2022,A49.0,"Staphylococcal infection, unspecified",56
2022,A49.1,"Streptococcal infection, unspecified",39
2022,A49.8,Other bacterial infections of unspecified site,47
2022,A49.9,"Bacterial infection, unspecified",93
2022,A81.0,Creutzfeldt-Jakob disease - CJD,11
2022,A81.2,Progressive multifocal leukoencephalopathy,10
2022,B00.4,Herpesviral encephalitis,12
2022,B16.9,Acute hepatitis B without delta-agent and without hepatic coma,27
2022,B18.2,Chronic viral hepatitis C,230
2022,B21.2,HIV disease with other types of non-Hodgkin lymphoma,17
2022,B21.7,HIV disease resulting in multiple malignant neoplasms,15
2022,B21.8,HIV disease resulting in other malignant neoplasms,38
2022,B21.9,HIV disease resulting in unspecified malignant neoplasm,16
2022,B22.7,HIV disease resulting in multiple diseases classified elsewhere,93
2022,B23.8,HIV disease resulting in other specified conditions,63
2022,B27.0,Gammaherpesviral mononucleosis,10
2022,B34.2,"Coronavirus infection, unspecified",15
2022,B34.8,Other viral infections of unspecified site,51
2022,B37.7,Candidal septicaemia,29
2022,B44.1,Other pulmonary aspergillosis,16
2022,B44.9,"Aspergillosis, unspecified",10
2022,B49,Unspecified mycosis,44
2022,B59,Pneumocystosis,62
2022,B94.8,Sequelae of other specified infectious and parasitic diseases,48
2022,B99,Other and unspecified infectious diseases,32
2022,C00.1,External lower lip - Malignant neoplasms,11
2022,C00.9,"Lip, unspecified - Malignant neoplasms",73
2022,C01,Malignant neoplasm of base of tongue,289
2022,C02.1,Border of tongue - Malignant neoplasms,16
2022,C02.3,"Anterior two-thirds of tongue, part unspecified - Malignant neoplasms",11
2022,C02.4,Lingual tonsil - Malignant neoplasms,17
2022,C02.9,"Tongue, unspecified - Malignant neoplasms",2707
2022,C03.0,Upper gum - Malignant neoplasms,34
2022,C03.1,Lower gum - Malignant neoplasms,19
2022,C03.9,"Gum, unspecified - Malignant neoplasms",44
2022,C04.9,"Floor of mouth, unspecified - Malignant neoplasms",101
2022,C05.0,Hard palate - Malignant neoplasms,70
2022,C05.1,Soft palate - Malignant neoplasms,58
2022,C05.2,Uvula - Malignant neoplasms,12
2022,C05.9,"Palate, unspecified - Malignant neoplasms",54
2022,C06.0,Cheek mucosa - Malignant neoplasms,101
2022,C06.2,Retromolar area - Malignant neoplasms,41
2022,C06.9,"Mouth, unspecified - Malignant neoplasms",1326
2022,C07,Malignant neoplasm of parotid gland,718
2022,C08.0,Submandibular gland - Malignant neoplasms,83
2022,C08.9,"Major salivary gland, unspecified - Malignant neoplasms",299
2022,C09.0,Tonsillar fossa - Malignant neoplasms,42
2022,C09.1,Tonsillar pillar (anterior)(posterior) - Malignant neoplasms,22
2022,C09.9,"Tonsil, unspecified - Malignant neoplasms",1203
2022,C10.9,"Oropharynx, unspecified - Malignant neoplasms",1743
2022,C11.1,Posterior wall of nasopharynx - Malignant neoplasms,23
2022,C11.9,"Nasopharynx, unspecified - Malignant neoplasms",654
2022,C12,Malignant neoplasm of pyriform sinus,65
2022,C13.9,"Hypopharynx, unspecified - Malignant neoplasms",406
2022,C14.0,"Pharynx, unspecified - Malignant neoplasms",1517
2022,C15.3,Upper third of oesophagus - Malignant neoplasms,26
2022,C15.4,Middle third of oesophagus - Malignant neoplasms,35
2022,C15.5,Lower third of oesophagus - Malignant neoplasms,375
2022,C15.8,Overlapping lesion of oesophagus - Malignant neoplasms,25
2022,C15.9,"Oesophagus, unspecified - Malignant neoplasms",15542
2022,C16.0,Cardia - Malignant neoplasms,1145
2022,C16.1,Fundus of stomach - Malignant neoplasms,35
2022,C16.2,Body of stomach - Malignant neoplasms,41
2022,C16.3,Pyloric antrum - Malignant neoplasms,95
2022,C16.4,Pylorus - Malignant neoplasms,36
2022,C16.6,"Greater curvature of stomach, unspecified - Malignant neoplasms",10
2022,C16.8,Overlapping lesion of stomach - Malignant neoplasms,33
2022,C16.9,"Stomach, unspecified - Malignant neoplasms",9457
2022,C17.0,Duodenum - Malignant neoplasms,1000
2022,C17.1,Jejunum - Malignant neoplasms,82
2022,C17.2,Ileum - Malignant neoplasms,111
2022,C17.9,"Small intestine, unspecified - Malignant neoplasms",679
2022,C18.0,Caecum - Malignant neoplasms,998
2022,C18.1,Appendix - Malignant neoplasms,1025
2022,C18.2,Ascending colon - Malignant neoplasms,560
2022,C18.3,Hepatic flexure - Malignant neoplasms,59
2022,C18.4,Transverse colon - Malignant neoplasms,248
2022,C18.5,Splenic flexure - Malignant neoplasms,40
2022,C18.6,Descending colon - Malignant neoplasms,131
2022,C18.7,Sigmoid colon - Malignant neoplasms,1133
2022,C18.8,Overlapping lesion of colon - Malignant neoplasms,64
2022,C18.9,"Colon, unspecified - Malignant neoplasms",35874
2022,C19,Malignant neoplasm of rectosigmoid junction,3660
2022,C20,Malignant neoplasm of rectum,8876
2022,C21.0,"Anus, unspecified - Malignant neoplasms",1198
2022,C21.1,Anal canal - Malignant neoplasms,170
2022,C21.8,"Overlapping lesion of rectum, anus and anal canal - Malignant neoplasms",231
2022,C22.0,Liver cell carcinoma - Malignant neoplasms,12281
2022,C22.1,Intrahepatic bile duct carcinoma - Malignant neoplasms,8614
2022,C22.2,Hepatoblastoma - Malignant neoplasms,16
2022,C22.3,Angiosarcoma of liver - Malignant neoplasms,51
2022,C22.9,"Liver, unspecified - Malignant neoplasms",7971
2022,C23,Malignant neoplasm of gallbladder,2077
2022,C24.0,Extrahepatic bile duct - Malignant neoplasms,1035
2022,C24.1,Ampulla of Vater - Malignant neoplasms,318
2022,C24.9,"Biliary tract, unspecified - Malignant neoplasms",782
2022,C25.0,Head of pancreas - Malignant neoplasms,833
2022,C25.1,Body of pancreas - Malignant neoplasms,232
2022,C25.2,Tail of pancreas - Malignant neoplasms,257
2022,C25.3,Pancreatic duct - Malignant neoplasms,363
2022,C25.4,Endocrine pancreas - Malignant neoplasms,33
2022,C25.8,Overlapping lesion of pancreas - Malignant neoplasms,65
2022,C25.9,"Pancreas, unspecified - Malignant neoplasms",46531
2022,C26.0,"Intestinal tract, part unspecified - Malignant neoplasms",299
2022,C26.1,Spleen - Malignant neoplasms,43
2022,C26.9,Ill-defined sites within the digestive system - Malignant neoplasms,1880
2022,C30.0,Nasal cavity - Malignant neoplasms,143
2022,C31.0,Maxillary sinus - Malignant neoplasms,211
2022,C31.1,Ethmoidal sinus - Malignant neoplasms,36
2022,C31.3,Sphenoidal sinus - Malignant neoplasms,10
2022,C31.9,"Accessory sinus, unspecified - Malignant neoplasms",193
2022,C32.0,Glottis - Malignant neoplasms,220
2022,C32.1,Supraglottis - Malignant neoplasms,433
2022,C32.2,Subglottis - Malignant neoplasms,16
2022,C32.3,Laryngeal cartilage - Malignant neoplasms,18
2022,C32.8,Overlapping lesion of larynx - Malignant neoplasms,11
2022,C32.9,"Larynx, unspecified - Malignant neoplasms",3235
2022,C33,Malignant neoplasm of trachea,93
2022,C34.0,Main bronchus - Malignant neoplasms,427
2022,C34.1,"Upper lobe, bronchus or lung - Malignant neoplasms",2268
2022,C34.2,"Middle lobe, bronchus or lung - Malignant neoplasms",152
2022,C34.3,"Lower lobe, bronchus or lung - Malignant neoplasms",1267
2022,C34.8,Overlapping lesion of bronchus and lung - Malignant neoplasms,75
2022,C34.9,"Bronchus or lung, unspecified - Malignant neoplasms",127700
2022,C37,Malignant neoplasm of thymus,330
2022,C38.0,Heart - Malignant neoplasms,41
2022,C38.3,"Mediastinum, part unspecified - Malignant neoplasms",168
2022,C38.4,Pleura - Malignant neoplasms,39
2022,C39.9,Ill-defined sites within the respiratory system - Malignant neoplasms,70
2022,C40.0,Scapula and long bones of upper limb - Malignant neoplasms,31
2022,C40.2,Long bones of lower limb - Malignant neoplasms,119
2022,C41.0,Bones of skull and face - Malignant neoplasms,66
2022,C41.1,Mandible - Malignant neoplasms,207
2022,C41.2,Vertebral column - Malignant neoplasms,142
2022,C41.3,"Ribs, sternum and clavicle - Malignant neoplasms",20
2022,C41.4,"Pelvic bones, sacrum and coccyx - Malignant neoplasms",107
2022,C41.9,"Bone and articular cartilage, unspecified - Malignant neoplasms",1310
2022,C43.2,Malignant melanoma of ear and external auricular canal - Malignant neoplasms,36
2022,C43.3,Malignant melanoma of other and unspecified parts of face - Malignant neoplasms,122
2022,C43.4,Malignant melanoma of scalp and neck - Malignant neoplasms,201
2022,C43.5,Malignant melanoma of trunk - Malignant neoplasms,241
2022,C43.6,"Malignant melanoma of upper limb, including shoulder - Malignant neoplasms",172
2022,C43.7,"Malignant melanoma of lower limb, including hip - Malignant neoplasms",205
2022,C43.8,Overlapping malignant melanoma of skin - Malignant neoplasms,10
2022,C43.9,"Malignant melanoma of skin, unspecified - Malignant neoplasms",7243
2022,C44.1,"Skin of eyelid, including canthus - Malignant neoplasms",19
2022,C44.2,Skin of ear and external auricular canal - Malignant neoplasms,157
2022,C44.3,Skin of other and unspecified parts of face - Malignant neoplasms,345
2022,C44.4,Skin of scalp and neck - Malignant neoplasms,1628
2022,C44.5,Skin of trunk - Malignant neoplasms,108
2022,C44.6,"Skin of upper limb, including shoulder - Malignant neoplasms",67
2022,C44.7,"Skin of lower limb, including hip - Malignant neoplasms",96
2022,C44.9,"Malignant neoplasm of skin, unspecified - Malignant neoplasms",2410
2022,C45.0,Mesothelioma of pleura - Malignant neoplasms,373
2022,C45.1,Mesothelioma of peritoneum - Malignant neoplasms,161
