year,code,cause,dead
2022,K80.3,Calculus of bile duct with cholangitis,21
2022,K80.4,Calculus of bile duct with cholecystitis,14
2022,K80.5,Calculus of bile duct without cholangitis or cholecystitis,27
2022,K81.0,Acute cholecystitis,309
2022,K81.9,"Cholecystitis, unspecified",137
2022,K82.9,"Disease of gallbladder, unspecified",10
2022,K83.0,Cholangitis,198
2022,K83.1,Obstruction of bile duct,45
2022,K85.2,Alcohol-induced acute pancreatitis,77
2022,K85.9,"Acute pancreatitis, unspecified",459
2022,K86.1,Other chronic pancreatitis,19
2022,K86.9,"Disease of pancreas, unspecified",53
2022,K90.2,"Blind loop syndrome, not elsewhere classified",10
2022,K92.0,Haematemesis,12
2022,K92.2,"Gastrointestinal haemorrhage, unspecified",651
2022,L02.2,"Cutaneous abscess, furuncle and carbuncle of trunk",10
2022,L02.3,"Cutaneous abscess, furuncle and carbuncle of buttock",11
2022,L02.4,"Cutaneous abscess, furuncle and carbuncle of limb",18
2022,L02.9,"Cutaneous abscess, furuncle and carbuncle, unspecified",17
2022,L03.1,Cellulitis of other parts of limb,223
2022,L03.3,Cellulitis of trunk,12
2022,L03.9,"Cellulitis, unspecified",171
2022,L08.9,"Local infection of skin and subcutaneous tissue, unspecified",108
2022,L12.0,Bullous pemphigoid,14
2022,L51.1,Bullous erythema multiforme,14
2022,L89.3,Stage IV decubitus ulcer,11
2022,L89.9,"Decubitus ulcer and pressure area, unspecified",69
2022,L92.9,"Granulomatous disorder of skin and subcutaneous tissue, unspecified",14
2022,L93.0,Discoid lupus erythematosus,14
2022,L97,"Ulcer of lower limb, not elsewhere classified",27
2022,L98.4,"Chronic ulcer of skin, not elsewhere classified",36
2022,L98.9,"Disorder of skin and subcutaneous tissue, unspecified",14
2022,M00.9,"Pyogenic arthritis, unspecified",76
2022,M06.9,"Rheumatoid arthritis, unspecified",104
2022,M10.9,"Gout, unspecified",12
2022,M31.0,Hypersensitivity angiitis,11
2022,M31.1,Thrombotic microangiopathy,31
2022,M31.3,Wegener granulomatosis,11
2022,M32.1,Systemic lupus erythematosus with organ or system involvement,60
2022,M34.8,Other forms of systemic sclerosis,35
2022,M35.0,Sicca syndrome [Sjogren],12
2022,M35.9,"Systemic involvement of connective tissue, unspecified",12
2022,M46.2,Osteomyelitis of vertebra,54
2022,M46.4,"Discitis, unspecified",28
2022,M48.0,Spinal stenosis,18
2022,M60.0,Infective myositis,14
2022,M62.2,Ischaemic infarction of muscle,30
2022,M62.8,Other specified disorders of muscle,358
2022,M72.6,Necrotizing fasciitis,126
2022,M72.9,"Fibroblastic disorder, unspecified",12
2022,M86.1,Other acute osteomyelitis,15
2022,M86.6,Other chronic osteomyelitis,10
2022,M86.9,"Osteomyelitis, unspecified",226
2022,N00.9,"Acute nephritic syndrome, unspecified",16
2022,N02.8,"Recurrent and persistent haematuria, other",14
2022,N04.9,"Nephrotic syndrome, unspecified",16
2022,N05.9,"Unspecified nephritic syndrome, unspecified",17
2022,N10,Acute tubulo-interstitial nephritis,41
2022,N12,"Tubulo-interstitial nephritis, not specified as acute or chronic",170
2022,N13.2,Hydronephrosis with renal and ureteral calculous obstruction,24
2022,N13.3,Other and unspecified hydronephrosis,108
2022,N13.5,Kinking and stricture of ureter without hydronephrosis,13
2022,N13.9,"Obstructive and reflux uropathy, unspecified",107
2022,N17.0,Acute renal failure with tubular necrosis,328
2022,N17.9,"Acute renal failure, unspecified",12232
2022,N18.2,"Chronic kidney disease, stage 2",10
2022,N18.3,"Chronic kidney disease, stage 3",192
2022,N18.4,"Chronic kidney disease, stage 4",163
2022,N18.5,"Chronic kidney disease, stage 5",236
2022,N18.9,"Chronic renal failure, unspecified",2147
2022,N20.0,Calculus of kidney,138
2022,N20.1,Calculus of ureter,47
2022,N20.9,"Urinary calculus, unspecified",10
2022,N28.8,Other specified disorders of kidney and ureter,110
2022,N30.0,Acute cystitis,58
2022,N30.9,"Cystitis, unspecified",20
2022,N31.9,"Neuromuscular dysfunction of bladder, unspecified",15
2022,N32.0,Bladder-neck obstruction,21
2022,N32.1,Vesicointestinal fistula,15
2022,N32.4,"Rupture of bladder, nontraumatic",15
2022,N32.9,"Bladder disorder, unspecified",21
2022,N39.0,"Urinary tract infection, site not specified",2139
2022,N40,Hyperplasia of prostate,153
2022,N49.8,Inflammatory disorders of other specified male genital organs,40
2022,N73.9,"Female pelvic inflammatory disease, unspecified",11
2022,N85.9,"Noninflammatory disorder of uterus, unspecified",11
2022,O96.1,Death from indirect obstetric cause occurring more than 42 days but less than one year after delivery,21
2022,P36.9,"Bacterial sepsis of newborn, unspecified",11
2022,P91.6,Hypoxic ischemic encephalopathy of newborn,13
2022,Q05.9,"Spina bifida, unspecified",11
2022,Q23.4,Hypoplastic left heart syndrome,16
2022,Q24.9,"Congenital malformation of heart, unspecified",40
2022,Q27.3,Peripheral arteriovenous malformation,10
2022,Q60.0,"Renal agenesis, unilateral",12
2022,Q61.3,"Polycystic kidney, unspecified",20
2022,Q90.9,"Down syndrome, unspecified",26
2022,U07.1,COVID-19,16365
2022,V89.2,"Person injured in unspecified motor-vehicle accident, traffic",15
2022,W06,Fall involving bed,12
2022,W18,Other fall on same level,120
2022,W19,Unspecified fall,197
2022,W78,Inhalation of gastric contents,16
2022,W80,Inhalation and ingestion of other objects causing obstruction of respiratory tract,156
2022,X30,Exposure to excessive natural heat,23
2022,X31,Exposure to excessive natural cold,52
2022,X40,"Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",19
2022,X41,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",34
2022,X42,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",43
2022,X44,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",164
2022,X45,Accidental poisoning by and exposure to alcohol,18
2022,X49,Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances,12
2022,X59.0,Exposure to unspecified factor causing fracture,150
2022,X59.9,Exposure to unspecified factor causing other and unspecified injury,134
2022,Y83.0,Surgical operation with transplant of whole organ,18
2022,Y83.1,Surgical operation with implant of artificial internal device,22
2022,Y83.2,"Surgical operation with anastomosis, bypass or graft",10
2022,Y83.3,Surgical operation with formation of external stoma,16
2022,Y83.6,Removal of other organ (partial) (total),11
2022,Y83.9,"Surgical procedure, unspecified",26
2022,Y84.6,Urinary catheterization,15
2022,Y84.8,Other medical procedures,33
2022,Y86,Sequelae of other accidents,15
2023,A02.1,Salmonella septicaemia,13
2023,A04.7,Enterocolitis due to Clostridium difficile,733
2023,A08.1,Acute gastroenteropathy due to Norwalk agent,10
2023,A08.4,"Viral intestinal infection, unspecified",14
2023,A09.0,Other and unspecified gastroenteritis and colitis of infectious origin,63
2023,A09.9,Gastroenteritis and colitis of unspecified origin,361
2023,A16.2,"Tuberculosis of lung, without mention of bacteriological or histological confirmation",18
2023,A18.0,Tuberculosis of bones and joints,10
2023,A28.0,Pasteurellosis,12
2023,A31.0,Pulmonary mycobacterial infection,13
2023,A40.2,"Septicaemia due to streptococcus, group D",10
2023,A40.3,Septicaemia due to Streptococcus pneumoniae,21
2023,A40.9,"Streptococcal septicaemia, unspecified",22
2023,A41.0,Septicaemia due to Staphylococcus aureus,54
2023,A41.2,Septicaemia due to unspecified staphylococcus,39
2023,A41.5,Septicaemia due to other Gram-negative organisms,122
2023,A41.9,"Septicaemia, unspecified",5027
2023,A48.1,Legionnaires disease,64
2023,A48.3,Toxic shock syndrome,13
2023,A49.0,"Staphylococcal infection, unspecified",168
2023,A49.1,"Streptococcal infection, unspecified",68
2023,A49.8,Other bacterial infections of unspecified site,73
2023,A49.9,"Bacterial infection, unspecified",140
2023,A86,Unspecified viral encephalitis,15
2023,B00.4,Herpesviral encephalitis,10
2023,B16.9,Acute hepatitis B without delta-agent and without hepatic coma,25
2023,B17.9,"Acute viral hepatitis, unspecified",41
2023,B18.1,Chronic viral hepatitis B without delta-agent,16
2023,B18.2,Chronic viral hepatitis C,182
2023,B20.1,HIV disease resulting in other bacterial infections,29
2023,B20.7,HIV disease resulting in multiple infections,83
2023,B20.8,HIV disease resulting in other infectious and parasitic diseases,12
2023,B22.7,HIV disease resulting in multiple diseases classified elsewhere,53
2023,B23.2,"HIV disease resulting in haematological and immunological abnormalities, not elsewhere classified",11
2023,B23.8,HIV disease resulting in other specified conditions,86
2023,B34.2,"Coronavirus infection, unspecified",13
2023,B34.8,Other viral infections of unspecified site,109
2023,B34.9,"Viral infection, unspecified",15
2023,B37.7,Candidal septicaemia,56
2023,B44.1,Other pulmonary aspergillosis,16
2023,B49,Unspecified mycosis,64
2023,B59,Pneumocystosis,40
2023,B94.8,Sequelae of other specified infectious and parasitic diseases,23
2023,B99,Other and unspecified infectious diseases,35
2023,C02.9,"Tongue, unspecified - Malignant neoplasms",42
2023,C06.9,"Mouth, unspecified - Malignant neoplasms",10
2023,C07,Malignant neoplasm of parotid gland,11
2023,C09.9,"Tonsil, unspecified - Malignant neoplasms",10
2023,C10.9,"Oropharynx, unspecified - Malignant neoplasms",27
2023,C14.0,"Pharynx, unspecified - Malignant neoplasms",26
2023,C15.9,"Oesophagus, unspecified - Malignant neoplasms",312
2023,C16.0,Cardia - Malignant neoplasms,28
2023,C16.9,"Stomach, unspecified - Malignant neoplasms",269
2023,C17.0,Duodenum - Malignant neoplasms,39
2023,C17.9,"Small intestine, unspecified - Malignant neoplasms",26
2023,C18.0,Caecum - Malignant neoplasms,28
2023,C18.1,Appendix - Malignant neoplasms,22
2023,C18.2,Ascending colon - Malignant neoplasms,17
2023,C18.7,Sigmoid colon - Malignant neoplasms,33
2023,C18.9,"Colon, unspecified - Malignant neoplasms",1031
2023,C19,Malignant neoplasm of rectosigmoid junction,136
2023,C20,Malignant neoplasm of rectum,241
2023,C21.0,"Anus, unspecified - Malignant neoplasms",22
2023,C22.0,Liver cell carcinoma - Malignant neoplasms,602
2023,C22.1,Intrahepatic bile duct carcinoma - Malignant neoplasms,384
2023,C22.9,"Liver, unspecified - Malignant neoplasms",214
2023,C23,Malignant neoplasm of gallbladder,56
2023,C24.0,Extrahepatic bile duct - Malignant neoplasms,16
2023,C24.9,"Biliary tract, unspecified - Malignant neoplasms",13
2023,C25.0,Head of pancreas - Malignant neoplasms,12
2023,C25.9,"Pancreas, unspecified - Malignant neoplasms",1118
2023,C26.0,"Intestinal tract, part unspecified - Malignant neoplasms",11
2023,C26.9,Ill-defined sites within the digestive system - Malignant neoplasms,89
2023,C32.9,"Larynx, unspecified - Malignant neoplasms",61
2023,C34.1,"Upper lobe, bronchus or lung - Malignant neoplasms",28
2023,C34.3,"Lower lobe, bronchus or lung - Malignant neoplasms",19
2023,C34.9,"Bronchus or lung, unspecified - Malignant neoplasms",2101
2023,C41.9,"Bone and articular cartilage, unspecified - Malignant neoplasms",19
2023,C43.9,"Malignant melanoma of skin, unspecified - Malignant neoplasms",184
2023,C44.4,Skin of scalp and neck - Malignant neoplasms,22
2023,C44.9,"Malignant neoplasm of skin, unspecified - Malignant neoplasms",47
2023,C45.9,"Mesothelioma, unspecified - Malignant neoplasms",23
2023,C48.0,Retroperitoneum - Malignant neoplasms,18
2023,C48.2,"Peritoneum, unspecified - Malignant neoplasms",32
2023,C49.4,Connective and soft tissue of abdomen - Malignant neoplasms,26
2023,C49.9,"Connective and soft tissue, unspecified - Malignant neoplasms",99
2023,C50.9,"Breast, unspecified - Malignant neoplasms",1126
2023,C51.9,"Vulva, unspecified - Malignant neoplasms",25
2023,C53.9,"Cervix uteri, unspecified - Malignant neoplasms",124
2023,C54.1,Endometrium - Malignant neoplasms,329
2023,C54.9,"Corpus uteri, unspecified - Malignant neoplasms",11
2023,C55,"Malignant neoplasm of uterus, part unspecified",240
2023,C56,Malignant neoplasm of ovary,376
2023,C57.0,Fallopian tube - Malignant neoplasms,17
2023,C57.9,"Female genital organ, unspecified - Malignant neoplasms",24
2023,C61,Malignant neoplasm of prostate,999
2023,C62.9,"Testis, unspecified - Malignant neoplasms",37
2023,C64,"Malignant neoplasm of kidney, except renal pelvis",580
2023,C66,Malignant neoplasm of ureter,14
2023,C67.9,"Bladder, unspecified - Malignant neoplasms",718
2023,C68.9,"Urinary organ, unspecified - Malignant neoplasms",15
2023,C69.9,"Eye, unspecified - Malignant neoplasms",10
2023,C71.9,"Brain, unspecified - Malignant neoplasms",60
2023,C73,Malignant neoplasm of thyroid gland,37
2023,C74.9,"Adrenal gland, unspecified - Malignant neoplasms",12
2023,C76.2,Abdomen - Malignant neoplasms,30
2023,C76.3,Pelvis - Malignant neoplasms,19
2023,C78.2,Secondary malignant neoplasm of pleura - Malignant neoplasms,16
2023,C78.6,Secondary malignant neoplasm of retroperitoneum and peritoneum - Malignant neoplasms,69
2023,C78.7,Secondary malignant neoplasm of liver - Malignant neoplasms,117
2023,C79.5,Secondary malignant neoplasm of bone and bone marrow - Malignant neoplasms,20
2023,C79.8,Secondary malignant neoplasm of other specified sites - Malignant neoplasms,61
2023,C80,Malignant neoplasm without specification of site,1402
2023,C81.9,"Hodgkin disease, unspecified",48
2023,C82.9,"Follicular non-Hodgkin lymphoma, unspecified",29
2023,C83.0,Non-Hodgkin lymphoma small cell (diffuse),14
2023,C83.1,Non-Hodgkin lymphoma small cleaved cell (diffuse),92
2023,C83.3,Non-Hodgkin lymphoma large cell (diffuse),294
2023,C83.7,Burkitt tumor,14
2023,C83.9,"Diffuse non-Hodgkin lymphoma, unspecified",20
2023,C84.4,Peripheral T-cell lymphoma - Malignant neoplasms,21
2023,C84.5,Other and unspecified T-cell lymphomas - Malignant neoplasms,87
2023,C85.1,"B-cell lymphoma, unspecified - Malignant neoplasms",203
2023,C85.9,"Non-Hodgkin lymphoma, unspecified type",335
2023,C88.0,Waldenstr÷m macroglobulinemia,14
2023,C90.0,Multiple myeloma - Malignant neoplasms,697
2023,C90.1,Plasma cell leukaemia - Malignant neoplasms,16
2023,C91.0,Acute lymphoblastic leukaemia - Malignant neoplasms,91
2023,C91.1,Chronic lymphocytic leukaemia - Malignant neoplasms,229
2023,C91.5,Adult T-cell leukaemia - Malignant neoplasms,14
2023,C91.7,Other lymphoid leukaemia - Malignant neoplasms,10
2023,C91.9,"Lymphoid leukaemia, unspecified - Malignant neoplasms",10
2023,C92.0,Acute myeloid leukaemia - Malignant neoplasms,507
2023,C92.1,Chronic myeloid leukaemia - Malignant neoplasms,85
2023,C92.4,Acute promyelocytic leukaemia - Malignant neoplasms,16
2023,C92.7,Other myeloid leukaemia - Malignant neoplasms,45
2023,C95.0,Acute leukaemia of unspecified cell type - Malignant neoplasms,87
2023,C95.9,"Leukaemia, unspecified - Malignant neoplasms",69
2023,C97,Malignant neoplasms of independent (primary) multiple sites,238
2023,D37.6,"Liver, gallbladder and bile ducts - Uncertain neoplasms",13
2023,D37.7,Other digestive organs - Uncertain neoplasms,19
2023,D38.1,"Trachea, bronchus and lung - Uncertain neoplasms",10
2023,D41.4,Bladder - Uncertain neoplasms,15
2023,D43.2,"Brain, unspecified - Uncertain neoplasms",12
2023,D45,Polycythaemia vera,12
2023,D46.9,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",240
2023,D47.1,Chronic myeloproliferative disease - Uncertain neoplasms,65
2023,D47.2,Monoclonal gammopathy - Uncertain neoplasms,13
2023,D48.1,Connective and other soft tissue - Uncertain neoplasms,16
2023,D48.9,"Neoplasm of uncertain or unknown behaviour, unspecified - Uncertain neoplasms",20
2023,D50.0,Iron deficiency anaemia secondary to blood loss (chronic),20
2023,D57.0,Sickle-cell anaemia with crisis,15
2023,D57.1,Sickle-cell anaemia without crisis,30
2023,D59.1,Other autoimmune haemolytic anaemias,11
2023,D61.9,"Aplastic anaemia, unspecified",109
2023,D62,Acute posthaemorrhagic anaemia,129
2023,D64.9,"Anaemia, unspecified",261
2023,D65,Disseminated intravascular coagulation [defibrination syndrome],107
2023,D68.6,Other thrombophilia,14
2023,D68.9,"Coagulation defect, unspecified",95
2023,D69.5,Secondary thrombocytopenia,11
2023,D69.6,"Thrombocytopenia, unspecified",57
2023,D70,Agranulocytosis,70
2023,D72.8,Other specified disorders of white blood cells,23
2023,D76.1,Haemophagocytic lymphohistiocytosis,51
2023,D86.0,Sarcoidosis of lung,10
2023,D86.9,"Sarcoidosis, unspecified",22
2023,D89.9,"Disorder involving the immune mechanism, unspecified",47
