year,age,dead,cause
2015,32,489,UCD malignant neoplasms
2015,33,508,UCD malignant neoplasms
2015,34,602,UCD malignant neoplasms
2015,35,655,UCD malignant neoplasms
2015,36,731,UCD malignant neoplasms
2015,37,740,UCD malignant neoplasms
2015,38,849,UCD malignant neoplasms
2015,39,895,UCD malignant neoplasms
2015,40,1028,UCD malignant neoplasms
2015,41,1198,UCD malignant neoplasms
2015,42,1332,UCD malignant neoplasms
2015,43,1586,UCD malignant neoplasms
2015,44,1895,UCD malignant neoplasms
2015,45,2074,UCD malignant neoplasms
2015,46,2396,UCD malignant neoplasms
2015,47,2609,UCD malignant neoplasms
2015,48,3078,UCD malignant neoplasms
2015,49,3612,UCD malignant neoplasms
2015,50,4313,UCD malignant neoplasms
2015,51,5065,UCD malignant neoplasms
2015,52,5817,UCD malignant neoplasms
2015,53,6640,UCD malignant neoplasms
2015,54,7450,UCD malignant neoplasms
2015,55,8303,UCD malignant neoplasms
2015,56,9256,UCD malignant neoplasms
2015,57,10170,UCD malignant neoplasms
2015,58,10825,UCD malignant neoplasms
2015,59,11592,UCD malignant neoplasms
2015,60,12042,UCD malignant neoplasms
2015,61,12839,UCD malignant neoplasms
2015,62,13051,UCD malignant neoplasms
2015,63,13913,UCD malignant neoplasms
2015,64,14131,UCD malignant neoplasms
2015,65,14766,UCD malignant neoplasms
2015,66,15838,UCD malignant neoplasms
2015,67,16650,UCD malignant neoplasms
2015,68,17979,UCD malignant neoplasms
2015,69,15450,UCD malignant neoplasms
2015,70,15725,UCD malignant neoplasms
2015,71,16698,UCD malignant neoplasms
2015,72,17776,UCD malignant neoplasms
2015,73,16713,UCD malignant neoplasms
2015,74,16133,UCD malignant neoplasms
2015,75,16007,UCD malignant neoplasms
2015,76,16068,UCD malignant neoplasms
2015,77,16117,UCD malignant neoplasms
2015,78,15716,UCD malignant neoplasms
2015,79,15517,UCD malignant neoplasms
2015,80,15596,UCD malignant neoplasms
2015,81,14682,UCD malignant neoplasms
2015,82,14546,UCD malignant neoplasms
2015,83,14687,UCD malignant neoplasms
2015,84,14332,UCD malignant neoplasms
2015,85,13857,UCD malignant neoplasms
2015,86,12774,UCD malignant neoplasms
2015,87,12309,UCD malignant neoplasms
2015,88,11287,UCD malignant neoplasms
2015,89,9879,UCD malignant neoplasms
2015,90,8981,UCD malignant neoplasms
2015,91,7774,UCD malignant neoplasms
2015,92,6327,UCD malignant neoplasms
2015,93,5414,UCD malignant neoplasms
2015,94,4130,UCD malignant neoplasms
2015,95,3033,UCD malignant neoplasms
2015,96,2196,UCD malignant neoplasms
2015,97,1559,UCD malignant neoplasms
2015,98,1039,UCD malignant neoplasms
2015,99,705,UCD malignant neoplasms
2015,100,1129,UCD malignant neoplasms
2016,0,67,UCD malignant neoplasms
2016,1,80,UCD malignant neoplasms
2016,2,89,UCD malignant neoplasms
2016,3,106,UCD malignant neoplasms
2016,4,102,UCD malignant neoplasms
2016,5,94,UCD malignant neoplasms
2016,6,85,UCD malignant neoplasms
2016,7,92,UCD malignant neoplasms
2016,8,96,UCD malignant neoplasms
2016,9,82,UCD malignant neoplasms
2016,10,75,UCD malignant neoplasms
2016,11,78,UCD malignant neoplasms
2016,12,90,UCD malignant neoplasms
2016,13,84,UCD malignant neoplasms
2016,14,104,UCD malignant neoplasms
2016,15,99,UCD malignant neoplasms
2016,16,115,UCD malignant neoplasms
2016,17,130,UCD malignant neoplasms
2016,18,116,UCD malignant neoplasms
2016,19,136,UCD malignant neoplasms
2016,20,131,UCD malignant neoplasms
2016,21,155,UCD malignant neoplasms
2016,22,185,UCD malignant neoplasms
2016,23,172,UCD malignant neoplasms
2016,24,192,UCD malignant neoplasms
2016,25,213,UCD malignant neoplasms
2016,26,223,UCD malignant neoplasms
2016,27,295,UCD malignant neoplasms
2016,28,305,UCD malignant neoplasms
2016,29,346,UCD malignant neoplasms
2016,30,377,UCD malignant neoplasms
2016,31,445,UCD malignant neoplasms
2016,32,480,UCD malignant neoplasms
2016,33,515,UCD malignant neoplasms
2016,34,592,UCD malignant neoplasms
2016,35,669,UCD malignant neoplasms
2016,36,730,UCD malignant neoplasms
2016,37,779,UCD malignant neoplasms
2016,38,870,UCD malignant neoplasms
2016,39,1023,UCD malignant neoplasms
2016,40,1091,UCD malignant neoplasms
2016,41,1155,UCD malignant neoplasms
2016,42,1278,UCD malignant neoplasms
2016,43,1585,UCD malignant neoplasms
2016,44,1723,UCD malignant neoplasms
2016,45,2138,UCD malignant neoplasms
2016,46,2448,UCD malignant neoplasms
2016,47,2683,UCD malignant neoplasms
2016,48,2998,UCD malignant neoplasms
2016,49,3448,UCD malignant neoplasms
2016,50,3925,UCD malignant neoplasms
2016,51,4732,UCD malignant neoplasms
2016,52,5491,UCD malignant neoplasms
2016,53,6339,UCD malignant neoplasms
2016,54,7089,UCD malignant neoplasms
2016,55,8267,UCD malignant neoplasms
2016,56,8742,UCD malignant neoplasms
2016,57,9801,UCD malignant neoplasms
2016,58,10723,UCD malignant neoplasms
2016,59,11646,UCD malignant neoplasms
2016,60,12312,UCD malignant neoplasms
2016,61,13035,UCD malignant neoplasms
2016,62,13410,UCD malignant neoplasms
2016,63,13844,UCD malignant neoplasms
2016,64,14584,UCD malignant neoplasms
2016,65,14908,UCD malignant neoplasms
2016,66,15307,UCD malignant neoplasms
2016,67,16329,UCD malignant neoplasms
2016,68,17229,UCD malignant neoplasms
2016,69,18972,UCD malignant neoplasms
2016,70,15483,UCD malignant neoplasms
2016,71,15689,UCD malignant neoplasms
2016,72,16699,UCD malignant neoplasms
2016,73,17948,UCD malignant neoplasms
2016,74,17019,UCD malignant neoplasms
2016,75,16554,UCD malignant neoplasms
2016,76,15994,UCD malignant neoplasms
2016,77,16242,UCD malignant neoplasms
2016,78,16105,UCD malignant neoplasms
2016,79,15551,UCD malignant neoplasms
2016,80,15565,UCD malignant neoplasms
2016,81,15260,UCD malignant neoplasms
2016,82,14292,UCD malignant neoplasms
2016,83,14303,UCD malignant neoplasms
2016,84,14095,UCD malignant neoplasms
2016,85,13512,UCD malignant neoplasms
2016,86,13142,UCD malignant neoplasms
2016,87,12086,UCD malignant neoplasms
2016,88,11303,UCD malignant neoplasms
2016,89,10529,UCD malignant neoplasms
2016,90,8873,UCD malignant neoplasms
2016,91,7782,UCD malignant neoplasms
2016,92,6420,UCD malignant neoplasms
2016,93,5270,UCD malignant neoplasms
2016,94,4252,UCD malignant neoplasms
2016,95,3249,UCD malignant neoplasms
2016,96,2415,UCD malignant neoplasms
2016,97,1552,UCD malignant neoplasms
2016,98,1132,UCD malignant neoplasms
2016,99,667,UCD malignant neoplasms
2016,100,1199,UCD malignant neoplasms
2017,0,57,UCD malignant neoplasms
2017,1,77,UCD malignant neoplasms
2017,2,80,UCD malignant neoplasms
2017,3,80,UCD malignant neoplasms
2017,4,88,UCD malignant neoplasms
2017,5,86,UCD malignant neoplasms
2017,6,77,UCD malignant neoplasms
2017,7,95,UCD malignant neoplasms
2017,8,72,UCD malignant neoplasms
2017,9,88,UCD malignant neoplasms
2017,10,99,UCD malignant neoplasms
2017,11,66,UCD malignant neoplasms
2017,12,84,UCD malignant neoplasms
2017,13,97,UCD malignant neoplasms
2017,14,91,UCD malignant neoplasms
2017,15,107,UCD malignant neoplasms
2017,16,101,UCD malignant neoplasms
2017,17,118,UCD malignant neoplasms
2017,18,110,UCD malignant neoplasms
2017,19,124,UCD malignant neoplasms
2017,20,156,UCD malignant neoplasms
2017,21,154,UCD malignant neoplasms
2017,22,128,UCD malignant neoplasms
2017,23,189,UCD malignant neoplasms
2017,24,187,UCD malignant neoplasms
2017,25,211,UCD malignant neoplasms
2017,26,230,UCD malignant neoplasms
2017,27,255,UCD malignant neoplasms
2017,28,289,UCD malignant neoplasms
2017,29,316,UCD malignant neoplasms
2017,30,350,UCD malignant neoplasms
2017,31,376,UCD malignant neoplasms
2017,32,434,UCD malignant neoplasms
2017,33,561,UCD malignant neoplasms
2017,34,594,UCD malignant neoplasms
2017,35,634,UCD malignant neoplasms
2017,36,743,UCD malignant neoplasms
2017,37,893,UCD malignant neoplasms
2017,38,862,UCD malignant neoplasms
2017,39,972,UCD malignant neoplasms
2017,40,1136,UCD malignant neoplasms
2017,41,1175,UCD malignant neoplasms
2017,42,1373,UCD malignant neoplasms
2017,43,1468,UCD malignant neoplasms
2017,44,1644,UCD malignant neoplasms
2017,45,1997,UCD malignant neoplasms
2017,46,2377,UCD malignant neoplasms
2017,47,2651,UCD malignant neoplasms
2017,48,2890,UCD malignant neoplasms
2017,49,3193,UCD malignant neoplasms
2017,50,3878,UCD malignant neoplasms
2017,51,4441,UCD malignant neoplasms
2017,52,5182,UCD malignant neoplasms
2017,53,5890,UCD malignant neoplasms
2017,54,6767,UCD malignant neoplasms
2017,55,7759,UCD malignant neoplasms
2017,56,8614,UCD malignant neoplasms
2017,57,9580,UCD malignant neoplasms
2017,58,10432,UCD malignant neoplasms
2017,59,11261,UCD malignant neoplasms
2017,60,12173,UCD malignant neoplasms
2017,61,12833,UCD malignant neoplasms
2017,62,13391,UCD malignant neoplasms
2017,63,13988,UCD malignant neoplasms
2017,64,14779,UCD malignant neoplasms
2017,65,15303,UCD malignant neoplasms
2017,66,15464,UCD malignant neoplasms
2017,67,16054,UCD malignant neoplasms
2017,68,16908,UCD malignant neoplasms
2017,69,17877,UCD malignant neoplasms
2017,70,19305,UCD malignant neoplasms
2017,71,15882,UCD malignant neoplasms
2017,72,16281,UCD malignant neoplasms
2017,73,17084,UCD malignant neoplasms
2017,74,18300,UCD malignant neoplasms
2017,75,16972,UCD malignant neoplasms
2017,76,16234,UCD malignant neoplasms
2017,77,16264,UCD malignant neoplasms
2017,78,16371,UCD malignant neoplasms
2017,79,16114,UCD malignant neoplasms
2017,80,15682,UCD malignant neoplasms
2017,81,15228,UCD malignant neoplasms
2017,82,14982,UCD malignant neoplasms
2017,83,14309,UCD malignant neoplasms
2017,84,13761,UCD malignant neoplasms
2017,85,13447,UCD malignant neoplasms
2017,86,12910,UCD malignant neoplasms
2017,87,12167,UCD malignant neoplasms
2017,88,10995,UCD malignant neoplasms
2017,89,10158,UCD malignant neoplasms
2017,90,9081,UCD malignant neoplasms
2017,91,7662,UCD malignant neoplasms
2017,92,6629,UCD malignant neoplasms
2017,93,5445,UCD malignant neoplasms
2017,94,4331,UCD malignant neoplasms
2017,95,3365,UCD malignant neoplasms
2017,96,2456,UCD malignant neoplasms
2017,97,1726,UCD malignant neoplasms
2017,98,1174,UCD malignant neoplasms
2017,99,797,UCD malignant neoplasms
2017,100,1178,UCD malignant neoplasms
2018,0,51,UCD malignant neoplasms
2018,1,58,UCD malignant neoplasms
2018,2,81,UCD malignant neoplasms
2018,3,92,UCD malignant neoplasms
2018,4,95,UCD malignant neoplasms
2018,5,71,UCD malignant neoplasms
2018,6,78,UCD malignant neoplasms
2018,7,87,UCD malignant neoplasms
2018,8,72,UCD malignant neoplasms
2018,9,85,UCD malignant neoplasms
2018,10,81,UCD malignant neoplasms
2018,11,76,UCD malignant neoplasms
2018,12,91,UCD malignant neoplasms
2018,13,100,UCD malignant neoplasms
2018,14,102,UCD malignant neoplasms
2018,15,123,UCD malignant neoplasms
2018,16,111,UCD malignant neoplasms
2018,17,134,UCD malignant neoplasms
2018,18,138,UCD malignant neoplasms
2018,19,115,UCD malignant neoplasms
2018,20,126,UCD malignant neoplasms
2018,21,133,UCD malignant neoplasms
2018,22,154,UCD malignant neoplasms
2018,23,145,UCD malignant neoplasms
2018,24,192,UCD malignant neoplasms
2018,25,171,UCD malignant neoplasms
2018,26,248,UCD malignant neoplasms
2018,27,256,UCD malignant neoplasms
2018,28,305,UCD malignant neoplasms
2018,29,317,UCD malignant neoplasms
2018,30,401,UCD malignant neoplasms
2018,31,377,UCD malignant neoplasms
2018,32,486,UCD malignant neoplasms
2018,33,541,UCD malignant neoplasms
2018,34,582,UCD malignant neoplasms
2018,35,682,UCD malignant neoplasms
2018,36,728,UCD malignant neoplasms
2018,37,805,UCD malignant neoplasms
2018,38,910,UCD malignant neoplasms
2018,39,1028,UCD malignant neoplasms
2018,40,1012,UCD malignant neoplasms
2018,41,1162,UCD malignant neoplasms
2018,42,1254,UCD malignant neoplasms
2018,43,1445,UCD malignant neoplasms
2018,44,1614,UCD malignant neoplasms
2018,45,1908,UCD malignant neoplasms
2018,46,2191,UCD malignant neoplasms
2018,47,2606,UCD malignant neoplasms
2018,48,2939,UCD malignant neoplasms
2018,49,3264,UCD malignant neoplasms
2018,50,3547,UCD malignant neoplasms
2018,51,4013,UCD malignant neoplasms
2018,52,4633,UCD malignant neoplasms
2018,53,5534,UCD malignant neoplasms
2018,54,6666,UCD malignant neoplasms
2018,55,7456,UCD malignant neoplasms
2018,56,8331,UCD malignant neoplasms
2018,57,9473,UCD malignant neoplasms
2018,58,10223,UCD malignant neoplasms
2018,59,11120,UCD malignant neoplasms
2018,60,11809,UCD malignant neoplasms
2018,61,12907,UCD malignant neoplasms
2018,62,13522,UCD malignant neoplasms
2018,63,14370,UCD malignant neoplasms
2018,64,14736,UCD malignant neoplasms
2018,65,15222,UCD malignant neoplasms
2018,66,15406,UCD malignant neoplasms
2018,67,16080,UCD malignant neoplasms
2018,68,16537,UCD malignant neoplasms
2018,69,17346,UCD malignant neoplasms
2018,70,18190,UCD malignant neoplasms
2018,71,19838,UCD malignant neoplasms
2018,72,16275,UCD malignant neoplasms
2018,73,16728,UCD malignant neoplasms
2018,74,17434,UCD malignant neoplasms
2018,75,18545,UCD malignant neoplasms
2018,76,17207,UCD malignant neoplasms
2018,77,16507,UCD malignant neoplasms
2018,78,16014,UCD malignant neoplasms
2018,79,16067,UCD malignant neoplasms
2018,80,16055,UCD malignant neoplasms
2018,81,15263,UCD malignant neoplasms
2018,82,14996,UCD malignant neoplasms
2018,83,14567,UCD malignant neoplasms
2018,84,13573,UCD malignant neoplasms
2018,85,13090,UCD malignant neoplasms
2018,86,12707,UCD malignant neoplasms
2018,87,12120,UCD malignant neoplasms
2018,88,11104,UCD malignant neoplasms
2018,89,10094,UCD malignant neoplasms
2018,90,9084,UCD malignant neoplasms
2018,91,7744,UCD malignant neoplasms
2018,92,6450,UCD malignant neoplasms
2018,93,5450,UCD malignant neoplasms
2018,94,4231,UCD malignant neoplasms
2018,95,3457,UCD malignant neoplasms
2018,96,2570,UCD malignant neoplasms
2018,97,1848,UCD malignant neoplasms
2018,98,1299,UCD malignant neoplasms
2018,99,763,UCD malignant neoplasms
2018,100,1241,UCD malignant neoplasms
2019,0,55,UCD malignant neoplasms
2019,1,70,UCD malignant neoplasms
2019,2,66,UCD malignant neoplasms
2019,3,68,UCD malignant neoplasms
2019,4,81,UCD malignant neoplasms
2019,5,89,UCD malignant neoplasms
2019,6,74,UCD malignant neoplasms
2019,7,76,UCD malignant neoplasms
2019,8,75,UCD malignant neoplasms
2019,9,57,UCD malignant neoplasms
2019,10,75,UCD malignant neoplasms
2019,11,79,UCD malignant neoplasms
2019,12,86,UCD malignant neoplasms
2019,13,74,UCD malignant neoplasms
2019,14,90,UCD malignant neoplasms
2019,15,115,UCD malignant neoplasms
2019,16,85,UCD malignant neoplasms
2019,17,119,UCD malignant neoplasms
2019,18,146,UCD malignant neoplasms
2019,19,124,UCD malignant neoplasms
2019,20,147,UCD malignant neoplasms
2019,21,137,UCD malignant neoplasms
2019,22,155,UCD malignant neoplasms
2019,23,167,UCD malignant neoplasms
2019,24,193,UCD malignant neoplasms
2019,25,236,UCD malignant neoplasms
2019,26,211,UCD malignant neoplasms
2019,27,263,UCD malignant neoplasms
2019,28,303,UCD malignant neoplasms
2019,29,336,UCD malignant neoplasms
2019,30,358,UCD malignant neoplasms
2019,31,384,UCD malignant neoplasms
2019,32,453,UCD malignant neoplasms
2019,33,510,UCD malignant neoplasms
2019,34,523,UCD malignant neoplasms
2019,35,647,UCD malignant neoplasms
2019,36,699,UCD malignant neoplasms
2019,37,835,UCD malignant neoplasms
2019,38,907,UCD malignant neoplasms
2019,39,1031,UCD malignant neoplasms
2019,40,1108,UCD malignant neoplasms
2019,41,1184,UCD malignant neoplasms
2019,42,1278,UCD malignant neoplasms
2019,43,1409,UCD malignant neoplasms
2019,44,1597,UCD malignant neoplasms
2019,45,1802,UCD malignant neoplasms
2019,46,2098,UCD malignant neoplasms
2019,47,2433,UCD malignant neoplasms
2019,48,2943,UCD malignant neoplasms
2019,49,3268,UCD malignant neoplasms
2019,50,3595,UCD malignant neoplasms
2019,51,3951,UCD malignant neoplasms
2019,52,4340,UCD malignant neoplasms
2019,53,5086,UCD malignant neoplasms
2019,54,6071,UCD malignant neoplasms
2019,55,7147,UCD malignant neoplasms
2019,56,7769,UCD malignant neoplasms
2019,57,8798,UCD malignant neoplasms
2019,58,9799,UCD malignant neoplasms
2019,59,10859,UCD malignant neoplasms
2019,60,11655,UCD malignant neoplasms
2019,61,13109,UCD malignant neoplasms
2019,62,13653,UCD malignant neoplasms
2019,63,14219,UCD malignant neoplasms
2019,64,14757,UCD malignant neoplasms
2019,65,15247,UCD malignant neoplasms
2019,66,15808,UCD malignant neoplasms
2019,67,16056,UCD malignant neoplasms
2019,68,16672,UCD malignant neoplasms
2019,69,17084,UCD malignant neoplasms
2019,70,17922,UCD malignant neoplasms
2019,71,18612,UCD malignant neoplasms
2019,72,20139,UCD malignant neoplasms
2019,73,16861,UCD malignant neoplasms
2019,74,16661,UCD malignant neoplasms
2019,75,17651,UCD malignant neoplasms
2019,76,18688,UCD malignant neoplasms
2019,77,17177,UCD malignant neoplasms
2019,78,16381,UCD malignant neoplasms
2019,79,15980,UCD malignant neoplasms
2019,80,15870,UCD malignant neoplasms
2019,81,15256,UCD malignant neoplasms
2019,82,14948,UCD malignant neoplasms
2019,83,14706,UCD malignant neoplasms
2019,84,13982,UCD malignant neoplasms
2019,85,12855,UCD malignant neoplasms
2019,86,12455,UCD malignant neoplasms
2019,87,12102,UCD malignant neoplasms
2019,88,11098,UCD malignant neoplasms
2019,89,10283,UCD malignant neoplasms
2019,90,8882,UCD malignant neoplasms
2019,91,7841,UCD malignant neoplasms
2019,92,6730,UCD malignant neoplasms
2019,93,5498,UCD malignant neoplasms
2019,94,4487,UCD malignant neoplasms
2019,95,3566,UCD malignant neoplasms
2019,96,2552,UCD malignant neoplasms
2019,97,1890,UCD malignant neoplasms
2019,98,1354,UCD malignant neoplasms
2019,99,841,UCD malignant neoplasms
2019,100,1327,UCD malignant neoplasms
2020,0,54,UCD malignant neoplasms
2020,1,60,UCD malignant neoplasms
2020,2,75,UCD malignant neoplasms
2020,3,82,UCD malignant neoplasms
2020,4,90,UCD malignant neoplasms
2020,5,88,UCD malignant neoplasms
2020,6,76,UCD malignant neoplasms
2020,7,84,UCD malignant neoplasms
2020,8,74,UCD malignant neoplasms
2020,9,60,UCD malignant neoplasms
2020,10,70,UCD malignant neoplasms
2020,11,80,UCD malignant neoplasms
2020,12,80,UCD malignant neoplasms
2020,13,88,UCD malignant neoplasms
2020,14,92,UCD malignant neoplasms
2020,15,100,UCD malignant neoplasms
2020,16,111,UCD malignant neoplasms
2020,17,97,UCD malignant neoplasms
2020,18,116,UCD malignant neoplasms
2020,19,125,UCD malignant neoplasms
2020,20,116,UCD malignant neoplasms
2020,21,149,UCD malignant neoplasms
2020,22,160,UCD malignant neoplasms
2020,23,163,UCD malignant neoplasms
2020,24,169,UCD malignant neoplasms
2020,25,211,UCD malignant neoplasms
2020,26,203,UCD malignant neoplasms
2020,27,232,UCD malignant neoplasms
2020,28,293,UCD malignant neoplasms
2020,29,341,UCD malignant neoplasms
2020,30,366,UCD malignant neoplasms
2020,31,390,UCD malignant neoplasms
2020,32,437,UCD malignant neoplasms
2020,33,540,UCD malignant neoplasms
2020,34,560,UCD malignant neoplasms
2020,35,619,UCD malignant neoplasms
2020,36,699,UCD malignant neoplasms
2020,37,835,UCD malignant neoplasms
2020,38,834,UCD malignant neoplasms
2020,39,997,UCD malignant neoplasms
2020,40,1082,UCD malignant neoplasms
